interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
18-007-02,"--- Upon commencing on Monday, November 7, 2022 at 9:30 a.m.",18-007-03,7,3,2,proceedings_start,NA,NA,NA
18-007-03,Order. À l’ordre. The Public Order Emergency Commission is now in session. La Commission sur l’état d’urgence est maintenant ouverte.,18-007-04,7,4,3,speaker_start,NA,THE REGISTRAR,the registrar
18-007-06,"Good morning. Bonjour. I see we have a different patch this morning. We’re moving geographically, or figuratively, I guess, to the different area of Ontario. Okay. And who is Commission Counsel this morning? (SHORT PAUSE)",18-007-07,7,7,6,speaker_start,NA,COMMISSIONER ROULEAU,commissioner rouleau
18-007-13,"Good morning, Commissioner.",18-007-14,7,14,13,speaker_start,NA,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-007-15,Good morning.,18-007-16,7,16,15,speaker_start,NA,COMMISSIONER ROULEAU,commissioner rouleau
18-007-16,The Commission would like to call Mayor Drew Dilkens.,18-007-17,7,17,16,speaker_start,NA,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-007-18,And if you could identify yourself for the ---,18-007-19,7,19,18,speaker_start,NA,COMMISSIONER ROULEAU,commissioner rouleau
18-007-20,"Natalia Rodriguez, Commission Counsel.",18-007-21,7,21,20,speaker_start,NA,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-007-22,"For the record, please state your full name and spell it out.",18-007-23,7,23,22,speaker_start,NA,THE REGISTRAR,the registrar
18-007-24,"Drew Dilkens, D-r-e-w; D-i- l-k-e-n-s.",18-007-25,7,25,24,speaker_start,NA,MAYOR DREW DILKENS,mayor drew dilkens
18-007-26,"--- MAYOR DREW DILKINS, Sworn:",18-007-27,7,27,26,section_header,"MAYOR DREW DILKINS, Sworn",NA,NA
18-007-27,Thank you.,18-007-28,7,28,27,speaker_start,"MAYOR DREW DILKINS, Sworn",THE REGISTRAR,the registrar
18-007-28,Welcome.,18-007-29,7,29,28,speaker_start,"MAYOR DREW DILKINS, Sworn",COMMISSIONER ROULEAU,commissioner rouleau
18-008-01,Thank you.,18-008-03,8,3,1,speaker_start,"MAYOR DREW DILKINS, Sworn",MAYOR DREW DILKENS,mayor drew dilkens
18-008-02,"Okay, go ahead.",18-008-04,8,4,2,speaker_start,"MAYOR DREW DILKINS, Sworn",COMMISSIONER ROULEAU,commissioner rouleau
18-008-03,--- EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ:,18-008-05,8,5,3,section_header,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,NA,NA
18-008-04,"Good morning, Mayor Dilkens. How are you?",18-008-06,8,6,4,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-06,"Good morning. I’m well, thank you.",18-008-08,8,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-08,Good. Nice to see you again.,18-008-10,8,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-10,You as well.,18-008-12,8,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-11,You had an interview with Commission Counsel on September 2nd of this year; you recall that?,18-008-13,8,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-14,Yes.,18-008-16,8,16,14,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-15,And we had an interview summary that was made as a result of that interview; do you recall that?,18-008-17,8,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-18,Yes.,18-008-20,8,20,18,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-19,Yes. And you’ve had a chance to review that summary?,18-008-21,8,21,19,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-21,Correct.,18-008-23,8,23,21,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-22,And do you have any corrections to make to that summary at this time?,18-008-24,8,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-008-24,Just a slight correction as it relates to the statement regarding the CBSA and the offer for tow trucks.,18-008-26,8,26,24,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-008-27,"Okay. So let’s pull that up. It’s WTS00000019. And I believe you’re referring to evidence that was on page 5, so we’ll go to page 5 of that. (SHORT PAUSE)",18-008-29,8,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-03,"Okay. And it’s the paragraph that says, “Towing Resources” right there?",18-009-05,9,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-05,Correct.,18-009-07,9,7,5,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-009-06,Okay. So what is it that you would like to change with respect to that paragraph?,18-009-08,9,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-08,So the correction should be that CBSA did not offer tow trucks to the Windsor Police Service or the City. The CBSA offered to help clear the drivers and tow trucks that may be available from the United States. So it wasn’t that the CBSA had tow trucks themselves that was offered.,18-009-10,9,10,8,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-009-13,"Okay. So they were facilitating the movement of tow trucks and drivers over the border, is that right?",18-009-15,9,15,13,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-16,Correct.,18-009-18,9,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-009-17,"Okay, perfect. We’ll make that correction. Thank you. And we’ll have that witness summary entered into evidence. You also swore an affidavit attaching two Institution Reports from the City of Windsor.",18-009-19,9,19,17,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-22,Yes.,18-009-24,9,24,22,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-009-23,"And we’re going to bring -- well, first of all, we’ll bring the affidavit up; it’s AFF00000013. (SHORT PAUSE)",18-009-25,9,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-009-27,"Apologies, Counsel; is there a prefix to that number?",18-009-29,9,29,27,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,THE CLERK,the clerk
18-010-01,AFF00000013. (SHORT PAUSE),18-010-03,10,3,1,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-03,Okay. And if we can scroll down a little bit? Do you recognize this as your affidavit?,18-010-05,10,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-06,Yes.,18-010-08,10,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-010-07,"Okay, great. And we’ll go to the two Institution Reports, then. WIN.IR00000001. (SHORT PAUSE)",18-010-09,10,9,7,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-10,Okay. And if we can go down a little bit? Okay. And you recognize this as the Institution Report for the City of Windsor?,18-010-12,10,12,10,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-14,Correct.,18-010-16,10,16,14,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-010-15,Do you have any corrections to make to this Institution Report?,18-010-17,10,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-17,"I would just make one correction as it relates to -- and this is probably not material but for the interest of being correct, there’s a mention int here that the City was formed in 1935, and it mentions an Amalgamation Act. Windsor actually received city status in 1892.",18-010-19,10,19,17,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-010-23,Okay. So Windsor has been a city since 1892 but it was amalgamated in 1935.,18-010-25,10,25,23,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-010-25,That’s correct.,18-010-27,10,27,25,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-010-26,"Okay, thank you. We’ll make that correction, and it will be entered into evidence. And then if we can just have the second Institution Report, WIN.IR00000002? And this, I believe, is a timeline of key events. And you recognize that; correct?",18-010-28,10,28,26,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-011-03,"Yes, I do.",18-011-05,11,5,3,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-011-04,Okay. Do you have any changes to make to that Institution Report?,18-011-06,11,6,4,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-011-06,I do not.,18-011-08,11,8,6,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-011-07,"Okay, thank you. We’ll have those entered into evidence, along with your affidavit. So I understand you’ve been a mayor -- the Mayor of Windsor since 2014, is that right?",18-011-09,11,9,7,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-011-11,That’s correct.,18-011-13,11,13,11,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-011-12,And my understanding is you’ve also been the Chair of the Windsor Police Services Board since that time as well.,18-011-14,11,14,12,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
18-011-15,That’s correct.,18-011-17,11,17,15,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MAYOR DREW DILKENS,mayor drew dilkens
18-011-16,"And as Mayor, you are also part of the Community Control Group, is that right?",18-011-18,11,18,16,speaker_start,EXAMINATION IN-CHIEF BY MS. NATALIA RODRIGUEZ,MS. NATALIA RODRIGUEZ,natalia rodriguez
