interjection_id,text_clean_combined,line_id,page,line,transcript_line_number,line_type,section_header,speaker,speaker_standardized
24-007-02,"--- Upon commencing on Wednesday, November 16, 2022 at 9:30 a.m.",24-007-03,7,3,2,proceedings_start,NA,NA,NA
24-007-03,Order. À l'ordre. The Public Order Emergency Commission is now in session. La Commission sur l'état d'urgence est maintenant ouverte.,24-007-04,7,4,3,speaker_start,NA,THE REGISTRAR,the registrar
24-007-06,The next witness is Mr. John Ossowski.,24-007-07,7,7,6,speaker_start,NA,MS. ALEXANDRA HEINE,alexandra heine
24-007-08,Morning.,24-007-09,7,9,8,speaker_start,NA,MR. JOHN OSSOWSKI,john ossowski
24-007-09,Morning.,24-007-10,7,10,9,speaker_start,NA,COMMISSIONER ROULEAU,commissioner rouleau
24-007-10,Morning.,24-007-11,7,11,10,speaker_start,NA,MS. ALEXANDRA HEINE,alexandra heine
24-007-11,"Mr. Ossowski, will you swear on a religious document, or do you wish to affirm?",24-007-12,7,12,11,speaker_start,NA,THE REGISTRAR,the registrar
24-007-13,"Affirm, please.",24-007-14,7,14,13,speaker_start,NA,MR. JOHN OSSOWSKI,john ossowski
24-007-14,"For the record, please state your full name and spell it out.",24-007-15,7,15,14,speaker_start,NA,THE REGISTRAR,the registrar
24-007-16,John Ossowski. J-O-H-N O-S- S-O-W-S-K-I.,24-007-17,7,17,16,speaker_start,NA,MR. JOHN OSSOWSKI,john ossowski
24-007-18,"--- MR. JOHN OSSOWSKI, Affirmed:",24-007-19,7,19,18,section_header,"MR. JOHN OSSOWSKI, Affirmed",NA,NA
24-007-19,Thank you.,24-007-20,7,20,19,speaker_start,"MR. JOHN OSSOWSKI, Affirmed",THE REGISTRAR,the registrar
24-007-20,--- EXAMINATION-IN-CHIEF BY MS. ALEXANDRA HEINE:,24-007-21,7,21,20,section_header,EXAMINATION-IN-CHIEF BY MS. ALEXANDRA HEINE,NA,NA
